"","state","day","statename","PriceD","VolumeD","PriceR","VolumeR","Obama","Romney","EV"
"19597","NJ","2011-12-02","New Jersey",0,0,0,0,58,41,14
"19598","NJ","2011-12-01","New Jersey",0,0,0,0,58,41,14
"19599","NJ","2011-06-07","New Jersey",0,0,0,0,58,41,14
"19600","NJ","2012-10-12","New Jersey",98,0,3.7,0,58,41,14
"19601","NJ","2012-03-14","New Jersey",95,0,NA,0,58,41,14
"19602","NJ","2011-05-21","New Jersey",0,0,0,0,58,41,14
"19603","NJ","2012-03-12","New Jersey",95,0,NA,0,58,41,14
"19604","NJ","2012-03-13","New Jersey",95,0,NA,0,58,41,14
"19605","NJ","2012-10-13","New Jersey",98,0,3.7,0,58,41,14
"19606","NJ","2011-05-17","New Jersey",0,0,0,0,58,41,14
"19607","NJ","2011-06-08","New Jersey",0,0,0,0,58,41,14
"19608","NJ","2011-05-15","New Jersey",0,0,0,0,58,41,14
"19609","NJ","2011-05-23","New Jersey",0,0,0,0,58,41,14
"19610","NJ","2011-06-11","New Jersey",0,0,0,0,58,41,14
"19611","NJ","2011-12-30","New Jersey",0,0,0,0,58,41,14
"19612","NJ","2012-08-16","New Jersey",83,0,7,0,58,41,14
"19613","NJ","2011-12-26","New Jersey",0,0,0,0,58,41,14
"19614","NJ","2011-04-25","New Jersey",0,0,0,0,58,41,14
"19615","NJ","2012-10-27","New Jersey",93.8,0,6,2,58,41,14
"19616","NJ","2011-12-18","New Jersey",0,0,0,0,58,41,14
"19617","NJ","2012-08-18","New Jersey",83,0,7,0,58,41,14
"19618","NJ","2011-12-14","New Jersey",0,0,0,0,58,41,14
"19619","NJ","2011-12-03","New Jersey",0,0,0,0,58,41,14
"19620","NJ","2011-03-28","New Jersey",0,0,0,0,58,41,14
"19621","NJ","2012-01-21","New Jersey",0,0,0,0,58,41,14
"19622","NJ","2012-03-11","New Jersey",95,0,NA,0,58,41,14
"19623","NJ","2011-09-15","New Jersey",0,0,0,0,58,41,14
"19624","NJ","2011-08-28","New Jersey",0,0,0,0,58,41,14
"19625","NJ","2012-05-25","New Jersey",95,0,25,0,58,41,14
"19626","NJ","2011-05-22","New Jersey",0,0,0,0,58,41,14
"19627","NJ","2012-07-09","New Jersey",83,0,7,0,58,41,14
"19628","NJ","2012-05-24","New Jersey",95,0,25,0,58,41,14
"19629","NJ","2012-05-21","New Jersey",95,0,25,0,58,41,14
"19630","NJ","2012-03-29","New Jersey",95,0,NA,0,58,41,14
"19631","NJ","2011-05-13","New Jersey",0,0,0,0,58,41,14
"19632","NJ","2012-01-04","New Jersey",0,0,0,0,58,41,14
"19633","NJ","2011-02-18","New Jersey",0,0,0,0,58,41,14
"19634","NJ","2011-02-14","New Jersey",0,0,0,0,58,41,14
"19635","NJ","2012-09-25","New Jersey",99.9,0,4,0,58,41,14
"19636","NJ","2011-04-30","New Jersey",0,0,0,0,58,41,14
"19637","NJ","2011-11-29","New Jersey",0,0,0,0,58,41,14
"19638","NJ","2011-12-16","New Jersey",0,0,0,0,58,41,14
"19639","NJ","2012-05-05","New Jersey",95,0,NA,0,58,41,14
"19640","NJ","2012-09-30","New Jersey",99.9,0,4,0,58,41,14
"19641","NJ","2011-06-25","New Jersey",0,0,0,0,58,41,14
"19642","NJ","2011-12-29","New Jersey",0,0,0,0,58,41,14
"19643","NJ","2011-12-04","New Jersey",0,0,0,0,58,41,14
"19644","NJ","2012-05-31","New Jersey",83,0,25,0,58,41,14
"19645","NJ","2011-12-28","New Jersey",0,0,0,0,58,41,14
"19646","NJ","2011-05-20","New Jersey",0,0,0,0,58,41,14
"19647","NJ","2012-05-23","New Jersey",95,0,25,0,58,41,14
"19648","NJ","2011-12-17","New Jersey",0,0,0,0,58,41,14
"19649","NJ","2012-04-06","New Jersey",95,0,NA,0,58,41,14
"19650","NJ","2012-05-02","New Jersey",95,0,NA,0,58,41,14
"19651","NJ","2011-03-27","New Jersey",0,0,0,0,58,41,14
"19652","NJ","2012-04-28","New Jersey",95,0,NA,0,58,41,14
"19653","NJ","2012-07-13","New Jersey",83,0,7,0,58,41,14
"19654","NJ","2011-02-16","New Jersey",0,0,0,0,58,41,14
"19655","NJ","2012-09-20","New Jersey",96.5,0,4,0,58,41,14
"19656","NJ","2012-04-15","New Jersey",95,0,NA,0,58,41,14
"19657","NJ","2012-03-08","New Jersey",95,0,NA,0,58,41,14
"19658","NJ","2011-10-06","New Jersey",0,0,0,0,58,41,14
"19659","NJ","2012-05-20","New Jersey",95,0,25,0,58,41,14
"19660","NJ","2012-08-25","New Jersey",83,0,7,0,58,41,14
"19661","NJ","2011-03-19","New Jersey",0,0,0,0,58,41,14
"19662","NJ","2012-08-30","New Jersey",92.5,1,5.1,0,58,41,14
"19663","NJ","2011-12-27","New Jersey",0,0,0,0,58,41,14
"19664","NJ","2012-07-10","New Jersey",83,0,7,0,58,41,14
"19665","NJ","2012-04-16","New Jersey",95,0,NA,0,58,41,14
"19666","NJ","2011-12-19","New Jersey",0,0,0,0,58,41,14
"19667","NJ","2012-03-30","New Jersey",95,0,NA,0,58,41,14
"19668","NJ","2011-10-07","New Jersey",0,0,0,0,58,41,14
"19669","NJ","2012-01-05","New Jersey",0,0,0,0,58,41,14
"19670","NJ","2011-05-18","New Jersey",0,0,0,0,58,41,14
"19671","NJ","2011-03-29","New Jersey",0,0,0,0,58,41,14
"19672","NJ","2012-07-15","New Jersey",83,0,7,0,58,41,14
"19673","NJ","2011-06-09","New Jersey",0,0,0,0,58,41,14
"19674","NJ","2012-06-03","New Jersey",83,0,21.9,1,58,41,14
"19675","NJ","2012-05-30","New Jersey",83,2,25,0,58,41,14
"19676","NJ","2012-10-05","New Jersey",96.5,0,3.7,0,58,41,14
"19677","NJ","2012-05-26","New Jersey",95,0,25,0,58,41,14
"19678","NJ","2011-12-20","New Jersey",0,0,0,0,58,41,14
"19679","NJ","2012-01-06","New Jersey",0,0,0,0,58,41,14
"19680","NJ","2011-05-14","New Jersey",0,0,0,0,58,41,14
"19681","NJ","2012-08-15","New Jersey",83,0,7,0,58,41,14
"19682","NJ","2012-07-16","New Jersey",83,0,7,0,58,41,14
"19683","NJ","2012-09-27","New Jersey",99.9,0,4,0,58,41,14
"19684","NJ","2012-07-12","New Jersey",83,0,7,0,58,41,14
"19685","NJ","2011-11-30","New Jersey",0,0,0,0,58,41,14
"19686","NJ","2011-02-11","New Jersey",0,0,0,0,58,41,14
"19687","NJ","2012-04-14","New Jersey",95,0,NA,0,58,41,14
"19688","NJ","2012-09-28","New Jersey",99.9,0,4,0,58,41,14
"19689","NJ","2012-05-06","New Jersey",95,0,NA,0,58,41,14
"19690","NJ","2012-01-03","New Jersey",0,0,0,0,58,41,14
"19691","NJ","2012-09-15","New Jersey",96.5,0,4,0,58,41,14
"19692","NJ","2012-06-26","New Jersey",83,0,7,0,58,41,14
"19693","NJ","2012-05-19","New Jersey",95,0,25,0,58,41,14
"19694","NJ","2012-06-05","New Jersey",83,0,21.9,0,58,41,14
"19695","NJ","2011-02-12","New Jersey",0,0,0,0,58,41,14
"19696","NJ","2011-11-27","New Jersey",0,0,0,0,58,41,14
"19697","NJ","2012-02-19","New Jersey",0,0,0,0,58,41,14
"19698","NJ","2011-10-23","New Jersey",0,0,0,0,58,41,14
"19699","NJ","2012-05-07","New Jersey",95,0,NA,0,58,41,14
"19700","NJ","2011-02-08","New Jersey",0,0,0,0,58,41,14
"19701","NJ","2012-09-03","New Jersey",92.5,0,5.1,0,58,41,14
"19702","NJ","2012-08-17","New Jersey",83,0,7,0,58,41,14
"19703","NJ","2012-07-14","New Jersey",83,0,7,0,58,41,14
"19704","NJ","2011-02-17","New Jersey",0,0,0,0,58,41,14
"19705","NJ","2011-07-24","New Jersey",0,0,0,0,58,41,14
"19706","NJ","2011-02-13","New Jersey",0,0,0,0,58,41,14
"19707","NJ","2011-06-04","New Jersey",0,0,0,0,58,41,14
"19708","NJ","2012-04-25","New Jersey",95,0,NA,0,58,41,14
"19709","NJ","2012-04-08","New Jersey",95,0,NA,0,58,41,14
"19710","NJ","2011-12-15","New Jersey",0,0,0,0,58,41,14
"19711","NJ","2011-02-09","New Jersey",0,0,0,0,58,41,14
"19712","NJ","2011-12-11","New Jersey",0,0,0,0,58,41,14
"19713","NJ","2011-03-16","New Jersey",0,0,0,0,58,41,14
"19714","NJ","2012-08-14","New Jersey",83,0,7,0,58,41,14
"19715","NJ","2012-07-11","New Jersey",83,0,7,0,58,41,14
"19716","NJ","2012-04-17","New Jersey",95,0,NA,0,58,41,14
"19717","NJ","2011-06-05","New Jersey",0,0,0,0,58,41,14
"19718","NJ","2012-04-13","New Jersey",95,0,NA,0,58,41,14
"19719","NJ","2011-04-26","New Jersey",0,0,0,0,58,41,14
"19720","NJ","2012-01-02","New Jersey",0,0,0,0,58,41,14
"19721","NJ","2012-08-19","New Jersey",83,0,7,0,58,41,14
"19722","NJ","2011-06-10","New Jersey",0,0,0,0,58,41,14
"19723","NJ","2012-06-25","New Jersey",83,0,7,0,58,41,14
"19724","NJ","2012-06-04","New Jersey",83,0,21.9,0,58,41,14
"19725","NJ","2011-06-14","New Jersey",0,0,0,0,58,41,14
"19726","NJ","2012-10-06","New Jersey",96.5,0,3.7,0,58,41,14
"19727","NJ","2012-10-02","New Jersey",99.9,0,4,0,58,41,14
"19728","NJ","2011-12-21","New Jersey",0,0,0,0,58,41,14
"19729","NJ","2011-03-31","New Jersey",0,0,0,0,58,41,14
"19730","NJ","2011-04-23","New Jersey",0,0,0,0,58,41,14
"19731","NJ","2011-01-24","New Jersey",0,0,0,0,58,41,14
"19732","NJ","2011-03-18","New Jersey",0,0,0,0,58,41,14
"19733","NJ","2011-10-14","New Jersey",0,0,0,0,58,41,14
"19734","NJ","2012-04-23","New Jersey",95,0,NA,0,58,41,14
"19735","NJ","2012-08-29","New Jersey",95,1,5.1,1,58,41,14
"19736","NJ","2011-07-23","New Jersey",0,0,0,0,58,41,14
"19737","NJ","2011-06-03","New Jersey",0,0,0,0,58,41,14
"19738","NJ","2012-10-03","New Jersey",99.9,0,4,0,58,41,14
"19739","NJ","2012-08-08","New Jersey",83,0,7,0,58,41,14
"19740","NJ","2012-04-07","New Jersey",95,0,NA,0,58,41,14
"19741","NJ","2012-07-22","New Jersey",83,0,7,0,58,41,14
"19742","NJ","2012-06-27","New Jersey",83,0,7,0,58,41,14
"19743","NJ","2011-12-31","New Jersey",0,0,0,0,58,41,14
"19744","NJ","2012-06-06","New Jersey",83,0,21.9,0,58,41,14
"19745","NJ","2012-04-03","New Jersey",95,0,NA,0,58,41,14
"19746","NJ","2011-12-23","New Jersey",0,0,0,0,58,41,14
"19747","NJ","2012-05-29","New Jersey",95,0,25,0,58,41,14
"19748","NJ","2011-10-24","New Jersey",0,0,0,0,58,41,14
"19749","NJ","2012-05-08","New Jersey",95,0,NA,0,58,41,14
"19750","NJ","2011-08-24","New Jersey",0,0,0,0,58,41,14
"19751","NJ","2012-09-04","New Jersey",92.5,0,5.1,0,58,41,14
"19752","NJ","2012-06-28","New Jersey",83,0,7,0,58,41,14
"19753","NJ","2012-10-30","New Jersey",93.8,0,5,0,58,41,14
"19754","NJ","2011-07-29","New Jersey",0,0,0,0,58,41,14
"19755","NJ","2011-07-04","New Jersey",0,0,0,0,58,41,14
"19756","NJ","2011-12-24","New Jersey",0,0,0,0,58,41,14
"19757","NJ","2012-09-09","New Jersey",96.1,0,5.5,0,58,41,14
"19758","NJ","2012-10-01","New Jersey",99.9,0,4,0,58,41,14
"19759","NJ","2012-04-09","New Jersey",95,0,NA,0,58,41,14
"19760","NJ","2011-02-10","New Jersey",0,0,0,0,58,41,14
"19761","NJ","2011-12-12","New Jersey",0,0,0,0,58,41,14
"19762","NJ","2012-05-01","New Jersey",95,0,NA,0,58,41,14
"19763","NJ","2011-03-17","New Jersey",0,0,0,0,58,41,14
"19764","NJ","2011-02-15","New Jersey",0,0,0,0,58,41,14
"19765","NJ","2011-08-30","New Jersey",0,0,0,0,58,41,14
"19766","NJ","2011-01-28","New Jersey",0,0,0,0,58,41,14
"19767","NJ","2011-06-06","New Jersey",0,0,0,0,58,41,14
"19768","NJ","2012-02-18","New Jersey",0,0,0,0,58,41,14
"19769","NJ","2011-04-27","New Jersey",0,0,0,0,58,41,14
"19770","NJ","2011-07-31","New Jersey",0,0,0,0,58,41,14
"19771","NJ","2011-03-22","New Jersey",0,0,0,0,58,41,14
"19772","NJ","2012-09-02","New Jersey",92.5,0,5.1,0,58,41,14
"19773","NJ","2011-09-18","New Jersey",0,0,0,0,58,41,14
"19774","NJ","2012-10-28","New Jersey",93.8,0,5,15,58,41,14
"19775","NJ","2011-07-27","New Jersey",0,0,0,0,58,41,14
"19776","NJ","2012-06-18","New Jersey",83,0,7,0,58,41,14
"19777","NJ","2011-12-22","New Jersey",0,0,0,0,58,41,14
"19778","NJ","2011-03-10","New Jersey",0,0,0,0,58,41,14
"19779","NJ","2012-09-29","New Jersey",99.9,0,4,0,58,41,14
"19780","NJ","2012-07-26","New Jersey",83,0,7,0,58,41,14
"19781","NJ","2011-10-15","New Jersey",0,0,0,0,58,41,14
"19782","NJ","2012-05-03","New Jersey",95,0,NA,0,58,41,14
"19783","NJ","2011-05-12","New Jersey",0,0,0,0,58,41,14
"19784","NJ","2012-09-12","New Jersey",96.5,0,4,0,58,41,14
"19785","NJ","2012-10-25","New Jersey",93.8,50,6,169,58,41,14
"19786","NJ","2011-11-10","New Jersey",0,0,0,0,58,41,14
"19787","NJ","2011-04-10","New Jersey",0,0,0,0,58,41,14
"19788","NJ","2012-07-06","New Jersey",83,0,7,0,58,41,14
"19789","NJ","2011-11-28","New Jersey",0,0,0,0,58,41,14
"19790","NJ","2012-09-08","New Jersey",96.1,19,5.5,25,58,41,14
"19791","NJ","2012-09-17","New Jersey",96.5,0,4,0,58,41,14
"19792","NJ","2011-03-20","New Jersey",0,0,0,0,58,41,14
"19793","NJ","2012-03-09","New Jersey",95,0,NA,0,58,41,14
"19794","NJ","2012-06-07","New Jersey",83,0,21.9,0,58,41,14
"19795","NJ","2012-04-04","New Jersey",95,0,NA,0,58,41,14
"19796","NJ","2011-11-11","New Jersey",0,0,0,0,58,41,14
"19797","NJ","2012-08-31","New Jersey",92.5,0,5.1,0,58,41,14
"19798","NJ","2011-10-25","New Jersey",0,0,0,0,58,41,14
"19799","NJ","2012-05-09","New Jersey",95,0,NA,0,58,41,14
"19800","NJ","2011-03-25","New Jersey",0,0,0,0,58,41,14
"19801","NJ","2011-03-30","New Jersey",0,0,0,0,58,41,14
"19802","NJ","2012-06-29","New Jersey",83,0,7,0,58,41,14
"19803","NJ","2012-10-31","New Jersey",93.8,0,5,0,58,41,14
"19804","NJ","2012-10-14","New Jersey",98,0,3.7,0,58,41,14
"19805","NJ","2011-07-05","New Jersey",0,0,0,0,58,41,14
"19806","NJ","2011-12-25","New Jersey",0,0,0,0,58,41,14
"19807","NJ","2012-04-27","New Jersey",95,0,NA,0,58,41,14
"19808","NJ","2011-04-18","New Jersey",0,0,0,0,58,41,14
"19809","NJ","2012-04-10","New Jersey",95,0,NA,0,58,41,14
"19810","NJ","2012-08-11","New Jersey",83,0,7,0,58,41,14
"19811","NJ","2011-11-26","New Jersey",0,0,0,0,58,41,14
"19812","NJ","2011-08-22","New Jersey",0,0,0,0,58,41,14
"19813","NJ","2011-06-02","New Jersey",0,0,0,0,58,41,14
"19814","NJ","2012-03-07","New Jersey",NA,0,NA,0,58,41,14
"19815","NJ","2011-07-06","New Jersey",0,0,0,0,58,41,14
"19816","NJ","2012-06-22","New Jersey",83,0,7,0,58,41,14
"19817","NJ","2012-10-24","New Jersey",93.8,0,7.5,42,58,41,14
"19818","NJ","2011-03-01","New Jersey",0,0,0,0,58,41,14
"19819","NJ","2012-02-02","New Jersey",0,0,0,0,58,41,14
"19820","NJ","2012-04-11","New Jersey",95,0,NA,0,58,41,14
"19821","NJ","2011-10-19","New Jersey",0,0,0,0,58,41,14
"19822","NJ","2011-06-24","New Jersey",0,0,0,0,58,41,14
"19823","NJ","2011-09-19","New Jersey",0,0,0,0,58,41,14
"19824","NJ","2012-10-29","New Jersey",93.8,0,5,0,58,41,14
"19825","NJ","2011-07-28","New Jersey",0,0,0,0,58,41,14
"19826","NJ","2011-07-03","New Jersey",0,0,0,0,58,41,14
"19827","NJ","2011-12-06","New Jersey",0,0,0,0,58,41,14
"19828","NJ","2011-03-11","New Jersey",0,0,0,0,58,41,14
"19829","NJ","2011-01-26","New Jersey",0,0,0,0,58,41,14
"19830","NJ","2012-07-27","New Jersey",83,0,7,0,58,41,14
"19831","NJ","2011-10-16","New Jersey",0,0,0,0,58,41,14
"19832","NJ","2011-04-21","New Jersey",0,0,0,0,58,41,14
"19833","NJ","2012-04-30","New Jersey",95,0,NA,0,58,41,14
"19834","NJ","2012-09-13","New Jersey",96.5,0,4,0,58,41,14
"19835","NJ","2012-10-26","New Jersey",93.8,0,6,0,58,41,14
"19836","NJ","2012-05-17","New Jersey",95,0,25,0,58,41,14
"19837","NJ","2012-06-20","New Jersey",83,0,7,0,58,41,14
"19838","NJ","2012-07-07","New Jersey",83,0,7,0,58,41,14
"19839","NJ","2012-02-17","New Jersey",0,0,0,0,58,41,14
"19840","NJ","2011-08-25","New Jersey",0,0,0,0,58,41,14
"19841","NJ","2011-03-21","New Jersey",0,0,0,0,58,41,14
"19842","NJ","2012-08-10","New Jersey",83,0,7,0,58,41,14
"19843","NJ","2012-03-10","New Jersey",95,0,NA,0,58,41,14
"19844","NJ","2012-06-08","New Jersey",83,0,21.9,0,58,41,14
"19845","NJ","2012-04-05","New Jersey",95,0,NA,0,58,41,14
"19846","NJ","2012-01-19","New Jersey",0,0,0,0,58,41,14
"19847","NJ","2012-09-01","New Jersey",92.5,0,5.1,0,58,41,14
"19848","NJ","2012-03-15","New Jersey",95,0,NA,0,58,41,14
"19849","NJ","2012-09-23","New Jersey",99.9,0,4,0,58,41,14
"19850","NJ","2012-07-17","New Jersey",83,0,7,0,58,41,14
"19851","NJ","2012-09-06","New Jersey",92.5,0,5.1,0,58,41,14
"19852","NJ","2011-03-09","New Jersey",0,0,0,0,58,41,14
"19853","NJ","2011-04-19","New Jersey",0,0,0,0,58,41,14
"19854","NJ","2012-10-15","New Jersey",97,20,3.5,139,58,41,14
"19855","NJ","2011-11-17","New Jersey",0,0,0,0,58,41,14
"19856","NJ","2011-07-02","New Jersey",0,0,0,0,58,41,14
"19857","NJ","2011-01-29","New Jersey",0,0,0,0,58,41,14
"19858","NJ","2012-10-20","New Jersey",92.5,2,9.2,50,58,41,14
"19859","NJ","2011-11-05","New Jersey",0,0,0,0,58,41,14
"19860","NJ","2012-04-24","New Jersey",95,0,NA,0,58,41,14
"19861","NJ","2011-01-25","New Jersey",0,0,0,0,58,41,14
"19862","NJ","2012-07-05","New Jersey",83,0,7,0,58,41,14
"19863","NJ","2011-02-25","New Jersey",0,0,0,0,58,41,14
"19864","NJ","2012-03-25","New Jersey",95,0,NA,0,58,41,14
"19865","NJ","2011-07-07","New Jersey",0,0,0,0,58,41,14
"19866","NJ","2012-04-20","New Jersey",95,0,NA,0,58,41,14
"19867","NJ","2011-03-02","New Jersey",0,0,0,0,58,41,14
"19868","NJ","2012-06-23","New Jersey",83,0,7,0,58,41,14
"19869","NJ","2012-02-03","New Jersey",0,0,0,0,58,41,14
"19870","NJ","2012-10-04","New Jersey",96.5,4,3.7,4,58,41,14
"19871","NJ","2012-04-12","New Jersey",95,0,NA,0,58,41,14
"19872","NJ","2012-07-23","New Jersey",83,0,7,0,58,41,14
"19873","NJ","2011-09-20","New Jersey",0,0,0,0,58,41,14
"19874","NJ","2012-01-22","New Jersey",0,0,0,0,58,41,14
"19875","NJ","2012-02-08","New Jersey",0,0,0,0,58,41,14
"19876","NJ","2012-04-21","New Jersey",95,0,NA,0,58,41,14
"19877","NJ","2011-12-07","New Jersey",0,0,0,0,58,41,14
"19878","NJ","2011-06-13","New Jersey",0,0,0,0,58,41,14
"19879","NJ","2012-04-26","New Jersey",95,0,NA,0,58,41,14
"19880","NJ","2011-09-25","New Jersey",0,0,0,0,58,41,14
"19881","NJ","2012-09-18","New Jersey",96.5,0,4,0,58,41,14
"19882","NJ","2011-04-22","New Jersey",0,0,0,0,58,41,14
"19883","NJ","2012-09-14","New Jersey",96.5,0,4,0,58,41,14
"19884","NJ","2011-02-01","New Jersey",0,0,0,0,58,41,14
"19885","NJ","2011-11-12","New Jersey",0,0,0,0,58,41,14
"19886","NJ","2012-05-18","New Jersey",95,0,25,0,58,41,14
"19887","NJ","2012-06-21","New Jersey",83,0,7,0,58,41,14
"19888","NJ","2012-07-08","New Jersey",83,0,7,0,58,41,14
"19889","NJ","2012-08-28","New Jersey",83,0,7,0,58,41,14
"19890","NJ","2011-08-26","New Jersey",0,0,0,0,58,41,14
"19891","NJ","2012-09-19","New Jersey",96.5,0,4,0,58,41,14
"19892","NJ","2011-02-06","New Jersey",0,0,0,0,58,41,14
"19893","NJ","2012-03-28","New Jersey",95,0,NA,0,58,41,14
"19894","NJ","2012-06-09","New Jersey",83,0,21.9,0,58,41,14
"19895","NJ","2011-03-05","New Jersey",0,0,0,0,58,41,14
"19896","NJ","2011-11-13","New Jersey",0,0,0,0,58,41,14
"19897","NJ","2011-10-10","New Jersey",0,0,0,0,58,41,14
"19898","NJ","2012-02-06","New Jersey",0,0,0,0,58,41,14
"19899","NJ","2012-10-11","New Jersey",98,2,3.7,2,58,41,14
"19900","NJ","2011-09-14","New Jersey",0,0,0,0,58,41,14
"19901","NJ","2011-08-10","New Jersey",0,0,0,0,58,41,14
"19902","NJ","2011-04-01","New Jersey",0,0,0,0,58,41,14
"19903","NJ","2011-04-20","New Jersey",0,0,0,0,58,41,14
"19904","NJ","2012-04-29","New Jersey",95,0,NA,0,58,41,14
"19905","NJ","2011-08-19","New Jersey",0,0,0,0,58,41,14
"19906","NJ","2012-01-17","New Jersey",0,0,0,0,58,41,14
"19907","NJ","2012-05-16","New Jersey",95,0,25,0,58,41,14
"19908","NJ","2012-06-19","New Jersey",83,0,7,0,58,41,14
"19909","NJ","2012-10-21","New Jersey",92.5,0,8.8,21,58,41,14
"19910","NJ","2011-05-26","New Jersey",0,0,0,0,58,41,14
"19911","NJ","2012-06-15","New Jersey",83,0,21.9,0,58,41,14
"19912","NJ","2011-04-02","New Jersey",0,0,0,0,58,41,14
"19913","NJ","2012-05-04","New Jersey",95,0,NA,0,58,41,14
"19914","NJ","2012-01-01","New Jersey",0,0,0,0,58,41,14
"19915","NJ","2011-07-08","New Jersey",0,0,0,0,58,41,14
"19916","NJ","2012-02-21","New Jersey",95,0,0,0,58,41,14
"19917","NJ","2012-01-18","New Jersey",0,0,0,0,58,41,14
"19918","NJ","2011-04-11","New Jersey",0,0,0,0,58,41,14
"19919","NJ","2011-07-25","New Jersey",0,0,0,0,58,41,14
"19920","NJ","2012-09-22","New Jersey",99.9,1,4,0,58,41,14
"19921","NJ","2011-10-21","New Jersey",0,0,0,0,58,41,14
"19922","NJ","2011-06-26","New Jersey",0,0,0,0,58,41,14
"19923","NJ","2012-09-05","New Jersey",92.5,0,5.1,0,58,41,14
"19924","NJ","2012-01-23","New Jersey",0,0,0,0,58,41,14
"19925","NJ","2011-02-19","New Jersey",0,0,0,0,58,41,14
"19926","NJ","2012-04-22","New Jersey",95,0,NA,0,58,41,14
"19927","NJ","2011-12-08","New Jersey",0,0,0,0,58,41,14
"19928","NJ","2012-09-10","New Jersey",96.5,34,4,34,58,41,14
"19929","NJ","2011-05-10","New Jersey",0,0,0,0,58,41,14
"19930","NJ","2012-10-19","New Jersey",91.5,20,20,71,58,41,14
"19931","NJ","2011-10-18","New Jersey",0,0,0,0,58,41,14
"19932","NJ","2012-07-21","New Jersey",83,0,7,0,58,41,14
"19933","NJ","2011-02-02","New Jersey",0,0,0,0,58,41,14
"19934","NJ","2012-08-24","New Jersey",83,0,7,0,58,41,14
"19935","NJ","2012-03-24","New Jersey",95,0,NA,0,58,41,14
"19936","NJ","2011-04-12","New Jersey",0,0,0,0,58,41,14
"19937","NJ","2011-04-12","New Jersey",0,0,0,0,58,41,14
"19938","NJ","2011-04-12","New Jersey",0,0,0,0,58,41,14
"19939","NJ","2011-04-09","New Jersey",0,0,0,0,58,41,14
"19940","NJ","2012-06-01","New Jersey",83,0,25,0,58,41,14
"19941","NJ","2012-11-06","New Jersey",97.9,0,0.4,161,58,41,14
"19942","NJ","2011-11-22","New Jersey",0,0,0,0,58,41,14
"19943","NJ","2012-01-29","New Jersey",0,0,0,0,58,41,14
"19944","NJ","2012-06-10","New Jersey",83,0,21.9,0,58,41,14
"19945","NJ","2011-03-06","New Jersey",0,0,0,0,58,41,14
"19946","NJ","2011-11-14","New Jersey",0,0,0,0,58,41,14
"19947","NJ","2012-02-07","New Jersey",0,0,0,0,58,41,14
"19948","NJ","2011-10-11","New Jersey",0,0,0,0,58,41,14
"19949","NJ","2012-07-31","New Jersey",83,0,7,0,58,41,14
"19950","NJ","2012-02-20","New Jersey",95,30,0,0,58,41,14
"19951","NJ","2011-08-11","New Jersey",0,0,0,0,58,41,14
"19952","NJ","2011-07-20","New Jersey",0,0,0,0,58,41,14
"19953","NJ","2012-07-19","New Jersey",83,0,7,0,58,41,14
"19954","NJ","2011-08-02","New Jersey",0,0,0,0,58,41,14
"19955","NJ","2011-08-20","New Jersey",0,0,0,0,58,41,14
"19956","NJ","2012-03-22","New Jersey",95,0,NA,0,58,41,14
"19957","NJ","2011-06-17","New Jersey",0,0,0,0,58,41,14
"19958","NJ","2011-09-29","New Jersey",0,0,0,0,58,41,14
"19959","NJ","2012-10-22","New Jersey",93.8,21,7.5,23,58,41,14
"19960","NJ","2012-08-27","New Jersey",83,0,7,0,58,41,14
"19961","NJ","2012-06-16","New Jersey",83,0,21.9,0,58,41,14
"19962","NJ","2012-07-24","New Jersey",83,0,7,0,58,41,14
"19963","NJ","2011-02-05","New Jersey",0,0,0,0,58,41,14
"19964","NJ","2012-03-27","New Jersey",95,0,NA,0,58,41,14
"19965","NJ","2011-07-09","New Jersey",0,0,0,0,58,41,14
"19966","NJ","2012-02-22","New Jersey",95,0,0,0,58,41,14
"19967","NJ","2011-06-18","New Jersey",0,0,0,0,58,41,14
"19968","NJ","2011-09-17","New Jersey",0,0,0,0,58,41,14
"19969","NJ","2011-07-26","New Jersey",0,0,0,0,58,41,14
"19970","NJ","2012-10-10","New Jersey",96,3,3.7,5,58,41,14
"19971","NJ","2012-05-27","New Jersey",95,0,25,0,58,41,14
"19972","NJ","2011-06-27","New Jersey",0,0,0,0,58,41,14
"19973","NJ","2011-05-01","New Jersey",0,0,0,0,58,41,14
"19974","NJ","2012-06-30","New Jersey",83,0,7,0,58,41,14
"19975","NJ","2012-11-01","New Jersey",97.9,1,5,0,58,41,14
"19976","NJ","2011-04-14","New Jersey",0,0,0,0,58,41,14
"19977","NJ","2011-10-31","New Jersey",0,0,0,0,58,41,14
"19978","NJ","2012-09-11","New Jersey",96.5,0,4,10,58,41,14
"19979","NJ","2012-02-15","New Jersey",0,0,0,0,58,41,14
"19980","NJ","2011-08-14","New Jersey",0,0,0,0,58,41,14
"19981","NJ","2012-05-28","New Jersey",95,0,25,0,58,41,14
"19982","NJ","2012-06-14","New Jersey",83,0,21.9,0,58,41,14
"19983","NJ","2011-11-01","New Jersey",0,0,0,0,58,41,14
"19984","NJ","2011-08-06","New Jersey",0,0,0,0,58,41,14
"19985","NJ","2011-07-19","New Jersey",0,0,0,0,58,41,14
"19986","NJ","2011-06-20","New Jersey",0,0,0,0,58,41,14
"19987","NJ","2011-10-02","New Jersey",0,0,0,0,58,41,14
"19988","NJ","2011-05-30","New Jersey",0,0,0,0,58,41,14
